id_oblig,id_cli,cod_prod,vr_aprobado,vr_desembolsado,sdo_capital,vr_cuota,fec_desembolso,fec_venc,dias_mora_act,num_cuotas_pend,calif_riesgo
14155,7022,P047,10446140,12233540.899589198,6034331.453326796,555013,2024-06-27,2024-04-11,30,18,E
14156,2601,P011,43867867,36853616.63898093,34265491.43474798,404799,2024-07-07,2024-01-09,120,45,D
14157,5301,P020,36060492,37258142.56201934,49214303.908101976,744663,2024-10-01,2024-06-26,120,2,C
14158,8685,P049,37103758,25843522.040881068,48532595.778734565,225528,2024-10-06,2024-07-24,10,6,B
14159,5111,P021,36892734,14492455.305186938,11342279.567487856,286628,2024-12-21,2024-12-22,60,31,C
14160,8172,P024,13699907,4703340.112458993,26275323.441388953,992109,2024-06-11,2024-12-06,10,20,A
14161,556,P049,40377661,6494221.015455122,8316728.649567012,488825,2024-05-30,2024-02-16,120,27,B
14162,4578,P042,49105799,20409110.285940997,9684645.990853595,894338,2024-05-03,2024-10-11,0,40,B
14163,6817,P049,24067278,24366239.07093921,46873225.88867546,867032,2024-11-12,2024-01-08,30,25,C
14164,9025,P042,7257122,49406018.89078949,28435686.3749122,451483,2024-01-17,2024-04-01,60,29,D
14165,6471,P033,3192294,6982760.711535,23248644.721921988,377024,2024-01-27,2024-04-14,60,17,E
14166,165,P049,44105398,10692429.316259809,40665426.76012917,214690,2024-08-08,2024-03-04,30,46,D
14167,7243,P011,33871445,2073926.415013531,25912944.662391335,739184,2024-02-02,2024-12-05,10,16,D
14168,4806,P024,36607679,39197308.61805084,27214000.423276052,200660,2024-11-13,2024-08-23,10,9,A
14169,7599,,8173589,29248859.452028915,29955067.282908402,455182,2024-03-18,2024-01-12,60,47,
14170,9160,P025,16909568,5210421.007720736,17412073.0385693,56647,2024-09-09,2024-10-13,30,33,C
14171,4375,P042,25434893,7566230.765109624,38931223.669497766,772835,2024-12-20,2024-06-04,60,21,D
14172,4955,P047,2294640,1099726.3552958274,10809257.351034895,103095,2024-02-10,2024-06-12,120,16,D
14173,4324,P033,42679480,46179420.480206184,29330703.979811907,899202,2024-11-13,2024-07-10,30,14,B
14174,7362,P011,21081755,18379198.926786814,12122912.640170956,412077,2024-07-07,2024-11-23,60,5,B
14175,2346,P011,27355404,4683004.537769314,28226426.269941393,143691,2024-11-24,2024-09-10,60,38,
14176,4507,P020,42536068,48867348.166809164,17965312.680698868,208319,2024-09-04,2024-07-20,30,44,E
14177,8634,P011,34909718,48662793.081100374,36286991.65065863,712918,2024-11-07,2024-01-02,30,10,A
14178,2645,P011,15702663,32798620.585525054,15878612.904550992,804369,2024-04-11,2024-04-09,120,13,A
14179,7769,P016,49853896,20946509.24870021,33323357.07190953,980118,2024-09-16,2024-07-21,120,35,C
14180,3947,P033,41162137,8101723.795411177,5939549.742640089,411191,2024-02-29,2024-02-14,60,14,A
14181,5919,P016,27241920,21662836.943186305,11781475.9117574,831456,2024-07-27,2024-01-18,10,34,D
14182,8299,P002,15286471,12215467.407340908,1289342.9148116626,835980,2024-01-19,2024-04-26,10,24,A
14183,1582,P024,25779492,25098698.237129137,32049275.96184678,596564,2024-04-05,2024-09-26,0,18,A
14184,5286,P047,39649342,36724950.88914733,30936163.60100902,115669,2024-04-22,2024-05-08,60,23,D
14185,9955,P024,25401208,6733405.251545859,42999253.200689785,980902,2024-06-11,2024-09-27,60,14,E
14186,4623,P042,46446990,32870864.240563534,2930474.75487494,446390,2024-01-17,2024-10-04,0,19,D
14187,1070,P042,23442830,8696486.685121618,48644837.51473241,187580,2024-08-26,2024-09-12,0,25,C
14188,3411,P042,47544613,9371358.120434016,35391164.341458455,966597,2024-08-04,2024-04-16,30,14,B
14189,884,,5396369,8226483.7740854025,21791635.869520325,649719,2024-02-28,2024-08-09,60,30,D
14190,5652,,30068146,30882785.283922356,14454552.55960119,397559,2024-11-08,2024-10-18,0,29,C
14191,4501,P049,2620527,44166649.57582394,40313531.1917635,680689,2024-09-05,2024-02-19,120,13,D
14192,1017,P042,5691721,8339048.712465686,33558893.059643194,172866,2024-07-10,2024-05-27,0,19,C
14193,7585,P021,41270331,37934236.60356309,44265975.424322814,659171,2024-06-06,2024-05-23,10,13,A
14194,8149,P002,46966597,29773094.021266945,27781247.425119825,301981,2024-03-18,2024-07-26,120,18,C
14195,5473,P025,44937519,16459551.85492085,23339269.573203385,408657,2024-09-16,2024-10-14,30,18,C
14196,4791,P002,9877147,9624534.676529137,38150459.41689216,550513,2024-10-07,2024-12-02,30,38,A
14197,2169,P021,26378692,15646346.729626613,49244984.11804561,817488,2024-08-12,2024-04-01,120,30,A
14198,5128,P025,13774262,19796054.216427013,24738741.603361443,203333,2024-01-05,2024-02-09,30,21,A
14199,9845,P016,21651495,41160879.43617838,2762213.986608852,625395,2024-05-15,2024-03-09,30,18,E
14200,7497,P016,31998427,2942786.1886142893,30225714.60274099,831902,2024-08-04,2024-04-27,60,12,E
14201,3290,P042,41187572,13509895.867491888,42061308.89404803,389619,2024-06-12,2024-10-06,0,2,E
14202,1341,P025,34689739,29895595.324710537,18776411.73808269,84715,2024-05-22,2024-06-15,30,8,E
14203,3659,P042,28333101,5415611.2948661,32114961.57913971,912676,2024-04-09,2024-07-03,60,25,A
14204,385,P042,18161106,30958024.903796133,6997881.291064118,129263,2024-12-08,2024-02-02,0,10,E
14205,731,P011,25712240,38099240.13289747,25437521.461116426,984033,2024-05-27,2024-03-26,30,7,A
14206,8452,P047,24355326,7242617.650363817,44867956.01864091,990802,2024-01-07,2024-08-21,0,2,B
14207,5161,P033,44306899,43964563.60487647,2567749.619630536,371935,2024-07-10,2024-11-19,0,23,E
14208,953,P047,28858731,31375518.605299894,3059091.165815306,816224,2024-08-06,2024-08-16,30,33,E
14209,298,P011,17263755,32935240.4182703,47390739.850999534,230339,2024-10-18,2024-10-20,60,46,B
14210,5905,P020,20406274,46213367.49130826,40768696.80904866,138270,2024-11-18,2024-06-22,10,2,B
14211,9364,P042,25277357,15867351.398646638,21344525.469312616,868021,2024-05-17,2024-09-01,120,25,A
14212,8439,P024,3360345,3134074.8316497756,29272539.706088826,340409,2024-04-07,2024-09-26,30,1,B
14213,2364,P025,6898440,36015868.22916055,31964705.05520277,264449,2024-05-28,2024-10-29,10,11,D
14214,2056,,35466572,35445687.73549158,8614965.161629502,79698,2024-05-21,2024-09-12,60,38,A
14215,7209,P020,12722337,14261615.037284767,38103858.54972345,231765,2024-09-05,2024-01-05,10,1,C
14216,3412,P021,33248356,39363689.66050699,26494329.551551353,149138,2024-08-19,2024-11-27,10,25,E
14217,9974,P021,1909949,35850061.889707886,20014889.052675206,759906,2024-06-25,2024-04-02,10,4,D
14218,8063,P025,40421820,14901086.804106815,21665576.245485317,282429,2024-12-09,2024-11-03,120,35,B
14219,8928,P033,5645438,42008399.98565777,24146592.989751425,553888,2024-12-19,2024-07-14,30,6,B
14220,5169,P011,31959768,4456160.455196343,37152685.82402681,440407,2024-12-05,2024-10-20,60,30,B
14221,4339,P021,26010321,12102147.467712538,18140790.87413118,120421,2024-12-06,2024-03-03,120,24,B
14222,2426,P024,29898383,37062536.69236908,47154274.93228495,186033,2024-06-29,2024-09-20,120,14,
14223,8474,P033,21836983,9483973.96883301,10716294.162985789,340851,2024-04-20,2024-04-16,0,5,
14224,1803,P033,44711779,4031395.2951995265,8187875.068133316,997339,2024-02-25,2024-12-15,10,27,A
14225,6671,P047,35236522,24870815.843179807,18701095.830899887,479873,2024-03-18,2024-06-29,60,21,A
14226,8255,P016,28964173,47885408.56988878,47606873.47803882,415650,2024-06-17,2024-02-14,30,16,E
14227,6215,P042,5301386,10496093.728829455,22134924.525398996,365373,2024-01-31,2024-03-03,120,28,D
14228,2363,P042,20947753,35319064.94138539,48187738.82653997,548555,2024-10-30,2024-06-30,60,5,D
14229,7692,P042,34821281,35913069.1719309,17131531.43105834,526477,2024-03-31,2024-05-26,10,10,B
14230,1679,P021,37074075,42288032.62399812,5312830.769749829,670680,2024-03-12,2024-01-06,10,28,C
14231,215,P033,46327279,36620843.17372461,46689070.019637346,618573,2024-02-19,2024-10-10,60,8,A
14232,5335,P016,12048660,10819288.984925546,38813282.59637329,53449,2024-08-04,2024-01-05,30,39,C
14233,7078,P016,5304357,16736302.234756272,3877451.2021554206,627357,2024-04-18,2024-07-28,120,35,B
14234,2611,P042,48275842,4604621.474835129,4468406.381361981,655337,2024-05-14,2024-08-10,120,1,
14235,5200,P025,49636484,7281999.896153845,14273093.923718909,761111,2024-09-28,2024-12-15,0,11,E
14236,3174,P020,40229412,19335253.971068025,5067091.535904039,277421,2024-11-26,2024-03-20,120,16,D
14237,3895,P002,31817178,7033937.151100699,26817706.842246857,556562,2024-12-09,2024-10-20,0,6,A
14238,8906,P016,48529222,37859729.93152649,30366766.746816453,466307,2024-09-27,2024-06-08,10,32,E
14239,3328,P021,1193757,8133050.587667416,7473590.796319708,761019,2024-06-07,2024-08-30,30,3,D
14240,4587,P002,27645192,34291238.860412516,35197683.6283275,374610,2024-11-14,2024-03-19,0,6,B
14241,5418,P033,36348495,16596354.881464459,14774292.437047321,264848,2024-05-28,2024-01-27,120,10,B
14242,1753,P002,26625081,28963601.37214346,34407377.09085563,490682,2024-08-16,2024-02-23,0,19,A
14243,1772,P020,18282772,38631896.63575151,8824735.44844959,632029,2024-07-25,2024-03-30,30,12,A
14244,9746,P020,4065057,35932431.34373729,15914226.083638841,124477,2024-06-02,2024-03-05,60,41,E
14245,8939,P020,9454108,9754206.162462503,22980215.598434027,456160,2024-06-27,2024-02-18,0,18,D
14246,9051,P016,20301576,25617705.284026068,31667389.272335265,504721,2024-12-21,2024-06-26,60,26,A
14247,4376,P047,34425753,49246026.935830116,34437142.2981731,282197,2024-08-10,2024-05-24,10,10,C
14248,2949,P033,36856707,20887260.66984055,4988360.194049505,149175,2024-05-01,2024-02-23,60,27,E
14249,2111,P047,18816800,44036845.177611,45029338.92259914,759276,2024-06-19,2024-03-07,120,14,C
14250,7814,P021,28227298,24383921.316942003,39034627.91802641,235969,2024-01-19,2024-08-17,60,17,D
14251,8924,P049,46506734,24441812.469440684,3358477.441679134,136929,2024-08-24,2024-09-26,60,16,B
14252,9499,P021,6593611,4424054.091761301,1066761.4936186152,716002,2024-06-09,2024-02-19,0,26,B
14253,3868,P033,15445602,41278574.513799086,28101739.549876183,357771,2024-01-08,2024-12-08,0,8,B
14254,9914,,41910205,24454975.118073843,32492437.21948359,162523,2024-10-26,2024-09-19,120,14,B
14255,294,P021,27229808,4167573.40402124,24047506.87999605,709458,2024-12-13,2024-10-23,0,35,E
14256,7750,P042,36809074,32048339.489672594,19329913.404485326,780617,2024-07-05,2024-08-20,60,29,E
14257,8591,P002,10235007,6105538.489435879,42931822.648544975,59693,2024-12-13,2024-01-01,60,14,E
14258,1394,P025,35420664,20938228.770869445,48370780.488714404,162621,2024-09-22,2024-06-14,0,5,C
14259,3468,P033,29505633,14616490.716432525,2495467.7885010038,142016,2024-11-25,2024-09-13,120,31,D
14260,1405,P011,12513601,20521941.280749287,48550181.70233429,412634,2024-06-20,2024-07-06,10,3,E
14261,8319,P047,39344616,3153842.3062328612,32558898.91182138,518431,2024-05-14,2024-02-14,0,42,E
14262,1614,P025,16410024,22440628.19024668,12650683.947803399,502108,2024-09-24,2024-08-19,30,9,A
14263,9986,P049,8092034,13315495.589636305,44485574.80011314,273876,2024-11-01,2024-02-07,30,38,A
14264,858,P025,49526826,15696534.314493721,33926575.844274014,400288,2024-08-06,2024-11-08,30,8,B
14265,2499,P025,9581151,6115757.084294661,27222654.425416857,768648,2024-01-18,2024-01-06,60,34,A
14266,4842,P033,22046977,8876709.865982804,33422096.597386792,216479,2024-02-07,2024-08-07,0,34,C
14267,3832,P042,28855803,15863762.550026102,49608444.26520294,118178,2024-06-24,2024-12-05,10,35,C
14268,6889,,8497341,37186486.259598024,48281129.57267168,454345,2024-07-18,2024-09-04,120,36,D
14269,7383,P011,22730754,17668962.3088993,30042961.016568843,898586,2024-04-27,2024-11-14,30,47,B
14270,2905,P047,4099982,49004188.53858264,4714589.914839018,624286,2024-08-11,2024-01-01,10,13,A
14271,3460,P011,9501294,37944182.47226075,3531782.422817961,692972,2024-06-22,2024-02-11,120,8,B
14272,1352,P021,6649386,42287590.517098516,23778924.217692178,724477,2024-11-17,2024-10-18,10,7,A
14273,2777,P020,36440183,28590180.63927974,5178725.177941604,925730,2024-10-04,2024-04-10,30,24,D
14274,9195,P020,15240621,4765644.219703363,38497077.64071502,480355,2024-06-27,2024-10-13,60,9,B
14275,7844,P024,35651153,11300137.242920272,15815747.88417366,696738,2024-01-04,2024-01-13,10,18,D
14276,5088,P011,28234818,33280843.341662996,49940859.7146834,669642,2024-01-14,2024-03-17,60,41,A
14277,5642,P020,32163733,29858748.992431443,16533679.745912842,795851,2024-03-26,2024-10-09,60,40,E
14278,9560,P016,11530079,13268773.038455436,35052135.85265002,979925,2024-10-14,2024-02-23,10,38,D
14279,997,P020,28193705,48672830.0755767,4292016.115718522,825318,2024-12-25,2024-06-05,0,19,D
14280,837,P033,11173531,28229686.375948068,38270800.824627385,442421,2024-11-06,2024-01-30,0,3,A
14281,8957,P016,11752417,17267342.926942624,33017539.34378807,495183,2024-08-28,2024-06-25,60,5,E
14282,3434,P024,27586477,18930869.322452158,31465312.902429275,87149,2024-08-09,2024-02-12,10,44,C
14283,9866,P049,38360024,42535165.477956414,32338309.75110693,900293,2024-03-25,2024-11-25,0,44,E
14284,8938,P024,28437444,21698121.157907654,11445544.58120096,407077,2024-12-23,2024-11-02,0,17,B
14285,416,P002,9702851,9009662.673166893,47010864.9938739,552933,2024-08-27,2024-09-18,30,21,A
14286,9394,P047,7649002,21980879.9950799,10350960.056802914,188584,2024-06-18,2024-05-30,120,15,E
14287,3011,P011,4455464,29419672.961318277,7270661.64965192,410592,2024-01-11,2024-03-05,10,18,E
14288,880,P002,7228561,29703155.97981635,7453328.031092876,199615,2024-11-30,2024-01-27,30,32,D
14289,3156,P025,31857999,42492346.73866311,48259580.67003034,291281,2024-01-14,2024-09-21,30,27,C
14290,8865,P021,39294987,13788067.998354368,32140910.073502593,575336,2024-11-05,2024-02-12,120,46,D
14291,8603,P042,15464784,3207520.8724153503,21427819.692487,109728,2024-04-22,2024-06-25,10,46,C
14292,7029,P024,3733358,36135544.129941575,10583929.50150006,428032,2024-02-28,2024-01-25,10,14,D
14293,9161,P049,10027000,10505565.817270376,8709813.052427085,231773,2024-09-17,2024-12-21,10,46,D
14294,6783,P047,44106956,24458364.458435807,37426910.56325059,924974,2024-04-30,2024-03-21,0,34,D
14295,8545,P024,46030188,4986415.811729217,33652285.92654857,541116,2024-10-14,2024-05-15,120,16,C
14296,5721,P016,48882556,46681794.70877014,47279288.84964015,541230,2024-03-26,2024-08-21,10,7,A
14297,7189,P025,11783006,15289489.14440387,33219526.463982157,293892,2024-05-29,2024-06-04,30,36,C
14298,9561,P011,11385728,26057730.045372218,42331655.40474334,201206,2024-01-14,2024-03-30,120,46,E
14299,3560,P011,36013483,19974720.869786866,37734136.9645916,729179,2024-11-22,2024-10-21,30,20,C
14300,5787,P047,28608218,32142912.54394618,23044349.039479144,876614,2024-08-19,2024-04-17,60,47,E
14301,5069,P021,28872010,37955980.98250841,3989823.834908146,518970,2024-06-28,2024-03-09,120,12,C
14302,3924,P021,22228119,7783337.296073014,10856385.73464335,920120,2024-04-08,2024-06-01,10,25,C
14303,6419,P033,49505690,47677555.37744338,23496193.195611704,454963,2024-10-12,2024-09-16,30,8,E
14304,177,P033,34579713,37468397.86301317,2623097.647514389,648552,2024-02-14,2024-01-09,10,30,E
14305,4688,,19175271,41350172.4198665,49169067.80957361,677152,2024-02-23,2024-03-11,30,3,D
14306,2136,P020,43229467,4111016.2817904796,38953817.07405681,397264,2024-09-14,2024-12-05,120,42,C
14307,8411,P021,19163785,19810658.046326827,34576475.22397543,550738,2024-04-24,2024-09-03,60,3,C
14308,4904,P011,24950313,11422481.241795525,11246387.77895749,337252,2024-03-05,2024-12-19,10,39,E
14309,5513,,1485317,4042526.454871137,43650556.36672847,269803,2024-06-10,2024-07-10,30,29,C
14310,4184,P020,36621167,23641209.688203555,38509436.82476649,737431,2024-03-09,2024-03-15,60,36,E
14311,7647,P042,45388866,11237796.096281255,29187147.747704666,849507,2024-03-12,2024-10-02,60,19,C
14312,1342,P016,44510957,21117143.058251545,6928549.363289879,777261,2024-08-31,2024-12-01,30,20,A
14313,2161,P047,29486834,45299712.40079363,32066682.485232957,637210,2024-05-22,2024-04-19,60,32,C
14314,6738,P002,38609470,5113448.182109876,45988762.776300706,936638,2024-05-14,2024-03-10,30,24,B
14315,8290,P011,26654714,25043019.395947132,21255074.108457185,843473,2024-11-01,2024-11-28,30,38,D
14316,6448,P002,47628955,34867951.92405778,5811227.3274006015,770564,2024-01-31,2024-01-06,0,9,A
14317,3677,P024,30914506,46506657.38579224,2311137.246428846,899218,2024-08-23,2024-01-02,0,19,A
14318,6452,P002,10075322,48366423.41718337,39240652.16148969,831486,2024-02-05,2024-04-03,30,21,E
14319,3110,P011,38373117,22041255.74488897,22841711.523151312,379710,2024-06-11,2024-11-23,10,29,D
14320,5900,P024,2401514,18427252.208343178,39876329.03412306,499000,2024-12-17,2024-12-08,30,44,E
14321,2229,P002,47058342,31580998.09107144,19313046.12657199,271903,2024-05-18,2024-04-13,60,19,B
14322,9009,P021,33217090,37580549.88418121,6046988.792252715,270240,2024-04-23,2024-12-01,30,16,A
14323,8199,P042,46421830,1542047.0556321223,5930503.183002161,732217,2024-10-21,2024-04-24,10,4,E
14324,1969,P033,23876894,27450850.40771677,23645179.156182613,786949,2024-12-21,2024-09-26,10,28,A
14325,5475,P011,49764917,26838421.4970703,6632807.331580119,711193,2024-01-06,2024-11-25,120,40,C
14326,8129,P049,15465959,35540983.39170482,47126827.36239355,761508,2024-09-08,2024-04-03,120,2,A
14327,4809,P033,20133385,25094839.691160508,7121113.665885416,969943,2024-05-03,2024-08-27,30,27,D
14328,5068,P033,4897408,11646697.190465892,36907226.728856765,516768,2024-05-17,2024-01-01,10,26,A
14329,6496,P021,11161967,28024374.2273388,28448559.965399023,647862,2024-04-05,2024-05-02,120,26,
14330,8460,P016,17170817,23183130.00083439,17483360.155087844,941641,2024-11-04,2024-07-24,30,1,B
14331,6002,P011,39359098,9732987.460071795,28153920.039340552,663576,2024-09-05,2024-01-16,10,14,D
14332,1589,P033,7442842,44219808.14645553,26399879.143134117,890641,2024-03-17,2024-05-14,120,35,A
14333,7572,P020,19871156,40323299.87595285,27139987.635074653,981580,2024-02-18,2024-01-01,0,11,A
14334,4126,P047,43879382,14398220.537475538,5010621.997776484,486611,2024-01-02,2024-08-12,10,21,E
14335,5705,P002,24377211,4714068.606190983,11009734.62678013,277433,2024-05-27,2024-03-11,0,5,B
14336,5722,P033,31298364,2056615.3093707252,4643357.473076259,350399,2024-06-19,2024-04-27,0,27,C
14337,5607,P047,36982712,8026710.909772062,28881276.31322949,796748,2024-12-14,2024-10-01,0,5,D
14338,6269,P025,11864961,23638452.46747736,18610767.688873865,109595,2024-12-23,2024-08-09,10,19,E
14339,2384,P011,31299378,28870171.823508173,5080345.36064294,307566,2024-03-30,2024-03-22,120,25,A
14340,5145,P016,46512909,43765415.766927026,26523803.132226087,392777,2024-06-25,2024-03-24,0,1,D
14341,9112,P016,39421420,20776444.679812476,33687839.010168225,380576,2024-04-18,2024-01-03,10,19,B
14342,7138,P025,23299762,23674366.2973917,16442848.60404975,754834,2024-12-06,2024-09-26,120,2,A
14343,5595,P002,39296145,42592809.53908273,40909233.8535381,405632,2024-07-07,2024-03-24,0,31,A
14344,6433,P020,44038568,24379826.41621422,25760007.498215336,289937,2024-10-16,2024-08-06,120,5,B
14345,5701,,17784829,4348792.604780688,39845135.07142901,835484,2024-06-26,2024-05-02,30,20,E
14346,4245,P025,34259098,33442837.04878519,4825341.456847096,173043,2024-03-03,2024-02-26,30,4,
14347,1407,P025,22072959,8526851.02103177,21481481.258242965,805334,2024-08-09,2024-02-15,60,46,C
14348,7999,P049,11394519,43416449.23253737,17721699.10313764,119019,2024-03-14,2024-04-22,60,46,
14349,3644,P011,48319567,24141458.02440076,35749631.73046285,845404,2024-02-13,2024-01-15,60,28,D
14350,4658,,4687736,9648671.916889912,47713540.52220354,587028,2024-08-06,2024-09-16,30,23,D
14351,9336,P002,16782200,31981298.807319812,13385795.300129842,120456,2024-06-04,2024-03-17,30,18,B
14352,1324,P021,18310968,14237256.580188079,41024659.988698624,627943,2024-09-21,2024-07-01,30,20,E
14353,2145,P016,8013296,34619486.8849782,40992556.192675464,386849,2024-06-09,2024-01-07,120,7,C
14354,2204,P047,31336734,21569258.730090246,6989491.045265673,637860,2024-08-21,2024-01-15,10,8,C
14355,9394,P033,30919470,2864334.975227128,18232804.595398005,730875,2024-05-07,2024-09-24,120,36,C
14356,3652,P047,12216958,14410704.888223784,34242468.12102096,574862,2024-03-19,2024-04-22,60,5,C
14357,7647,P024,4518518,22831974.891549606,40035242.14673986,467956,2024-02-03,2024-09-22,0,32,E
14358,4408,P011,14788627,24070691.03287917,42089897.87299582,345268,2024-06-17,2024-09-09,10,4,E
14359,3733,P049,23728915,32719555.6699119,49642981.721270114,716410,2024-09-10,2024-12-03,120,21,B
14360,3661,P002,14239609,15683081.631809613,46764239.648152396,255083,2024-10-18,2024-02-21,120,40,A
14361,5906,P021,30578786,9888179.340485686,12157949.622587468,893292,2024-09-19,2024-04-07,10,4,A
14362,4414,,37131956,23155962.749539606,9772149.433454385,940441,2024-04-23,2024-11-23,60,12,A
14363,4004,P024,40946666,16057811.216682054,9427262.308428207,581676,2024-02-29,2024-03-20,60,34,A
14364,6374,P002,47683318,5734830.513344785,39789663.89251584,415174,2024-03-18,2024-05-24,10,11,A
14365,5596,P002,19542439,32513099.000084452,13382312.427035045,394705,2024-06-08,2024-07-04,0,29,C
14366,1206,P047,23836294,28605912.73460148,8370279.01596281,901597,2024-11-01,2024-11-02,10,1,B
14367,6942,P016,16512637,46239090.390249036,31075839.24895107,263738,2024-09-18,2024-11-19,10,18,B
14368,4695,P024,2889368,39744015.27617939,40879578.49819292,558655,2024-03-09,2024-04-12,10,12,D
14369,9023,P021,3788661,25436182.46942292,37326050.832556345,378096,2024-12-13,2024-12-08,60,8,E
14370,7298,P016,47504532,26102185.533307765,34711476.69339528,714905,2024-12-04,2024-03-14,60,34,A
14371,7958,P042,10211300,16064698.86768807,29370899.81379015,885676,2024-11-22,2024-04-04,10,17,D
14372,1010,P042,1728570,46331630.44331287,5285633.324928617,129256,2024-02-19,2024-09-08,10,2,C
14373,5827,P011,33792047,10200946.596607875,15135864.995820243,537538,2024-07-06,2024-12-24,30,37,C
14374,2535,P020,26271789,2293070.3980473885,10652124.315474797,123041,2024-07-10,2024-07-14,0,26,E
14375,7955,P002,43271818,25067390.96996184,45449412.39085828,204391,2024-09-04,2024-10-29,60,32,E
14376,2599,P020,49823686,44306473.72678751,22816204.491286382,955846,2024-01-18,2024-04-27,30,14,A
14377,7151,P047,19844833,48811236.47088881,26438895.572628666,571108,2024-11-29,2024-12-05,10,45,D
14378,3971,P042,3134182,36841943.32382292,45586010.744621,996671,2024-09-27,2024-01-16,60,33,E
14379,6160,P016,37222824,26027488.89903324,46288167.03646278,820432,2024-05-15,2024-03-19,120,33,D
14380,3999,,19194428,42936822.122473806,21510343.429572534,394879,2024-07-06,2024-04-28,10,24,E
14381,928,P016,17217586,22457371.306719385,36966975.23678146,903713,2024-09-09,2024-11-25,120,31,A
14382,7097,P002,13502462,15782315.263461374,33906178.773816735,219104,2024-10-23,2024-05-16,30,41,A
14383,6617,,1548757,43380250.300919324,16439897.369776204,617373,2024-02-03,2024-03-13,30,43,D
14384,3707,P049,9004391,21240381.179248944,39467026.89581234,82058,2024-08-07,2024-04-06,10,47,B
14385,8420,P016,36538881,36076134.952030204,3331418.336510185,409631,2024-11-11,2024-08-03,10,34,C
14386,3989,P002,23944555,47180876.75443312,24161539.176332068,968568,2024-09-15,2024-05-17,10,43,D
14387,5141,,43142722,41726144.92394821,31588767.212567274,507288,2024-04-25,2024-01-05,120,34,B
14388,6550,P002,10074545,22153739.779793024,12707987.758414852,274892,2024-05-25,2024-04-29,60,3,D
14389,2702,P024,31301548,48301736.024560936,17864393.737669513,387509,2024-10-09,2024-03-23,10,17,D
14390,1814,P020,5055869,44203928.01296003,21004901.236505184,873284,2024-11-12,2024-11-28,120,7,B
14391,2884,P024,39625795,25128219.12509663,12686477.522716342,957793,2024-10-22,2024-09-16,0,25,D
14392,2921,P049,29349763,21895107.06689103,18748645.19784614,413123,2024-07-20,2024-07-25,60,4,C
14393,1142,P020,22037259,44410610.87430805,33117490.954358287,633451,2024-02-19,2024-10-25,0,15,A
14394,2594,P024,20008817,43636962.414048485,35978227.64400389,771900,2024-09-06,2024-11-13,30,39,A
14395,2681,,35130007,7801257.332352042,45764451.75130369,170227,2024-12-01,2024-08-14,10,10,
14396,5409,,44882103,17570193.906703718,16466830.857081298,91694,2024-12-25,2024-05-25,60,19,A
14397,3057,P024,37338611,20552781.384520542,31646710.99974117,915679,2024-11-23,2024-01-21,60,41,D
14398,2414,P042,31800362,13288310.890876098,11021305.59442263,584936,2024-12-21,2024-12-15,60,47,B
14399,9108,P021,41952949,13081411.845852226,7089792.531688754,393272,2024-11-28,2024-03-28,10,14,C
14400,2495,P011,34707833,13389425.004314782,2022363.144066155,636732,2024-07-12,2024-10-02,0,23,B
14401,832,P024,25995733,22622307.909166288,48929316.02858364,557726,2024-10-26,2024-10-14,0,28,B
14402,7486,P047,40254911,23377150.981559135,40539199.04229234,319577,2024-11-21,2024-05-29,30,7,D
14403,7549,P016,42793856,40772975.92665439,44556389.77091164,127680,2024-12-14,2024-10-14,0,24,A
14404,4607,P049,22893644,6194439.935367857,34030875.28249887,202810,2024-05-06,2024-08-12,10,2,E
14405,318,P011,49207447,21576439.34748777,16505201.382188644,143202,2024-04-18,2024-03-26,30,28,A
14406,288,P025,36743564,10894192.792850243,32240473.058771852,144628,2024-12-19,2024-01-31,120,38,A
14407,7583,P033,28255967,46289572.90723393,28775318.758675836,306632,2024-12-18,2024-11-17,10,3,C
14408,3913,P020,5954520,12873559.262164047,1634046.1514528256,778141,2024-01-19,2024-05-24,30,44,
14409,6843,P025,3075069,8576007.964226458,1721457.0333700613,684988,2024-06-12,2024-07-16,0,4,C
14410,8645,P002,16528587,23183708.066175427,44333206.56609391,145912,2024-03-10,2024-09-10,120,43,E
14411,9472,P047,36019485,36274341.74432995,37183471.84048197,91143,2024-01-20,2024-02-24,30,36,E
14412,1216,P033,15160654,8105115.520725214,24587100.746372208,404161,2024-11-05,2024-02-17,60,35,A
14413,3243,P020,15156531,19842797.983452428,18435898.411514696,370990,2024-12-09,2024-04-25,60,9,B
14414,9073,P002,16242675,34347436.24971154,4917350.591233131,108713,2024-01-10,2024-02-16,30,38,D
14415,6146,P020,48137008,44586442.89741051,19525857.407358974,733176,2024-11-03,2024-02-06,60,13,D
14416,4207,P047,31663553,24070157.381377403,19718769.489220653,529209,2024-02-13,2024-02-29,0,1,B
14417,6325,P020,33929249,29735245.030269194,13849894.577579722,735758,2024-08-28,2024-04-07,10,17,B
14418,5432,,41334829,39499951.37725171,2252202.0837950134,593197,2024-09-06,2024-09-21,60,19,A
14419,1954,P033,32505692,20414646.78918658,41222172.608891025,271157,2024-12-03,2024-04-03,120,39,A
14420,6807,P024,28672763,46326404.954113275,11042773.307603791,185027,2024-05-15,2024-01-09,60,8,D
14421,1597,P025,1905329,36828247.75295591,30719013.01705473,559277,2024-03-06,2024-11-05,30,21,A
14422,1868,P024,30285538,17200857.12230859,30406316.250010237,66427,2024-03-28,2024-07-29,0,15,E
